TF gene,PBM filename,TF tested in PBM,AA identity,More info,OLS CV accuracy
"HMBOX1","Mus_musculus|M01346_1.94d|Berger08|Hmbox1_2674.1","Hmbox1",100,"Inferred - Hmbox1 (100% AA Identity, Mus musculus)",0.530079
"HMG20B","Mus_musculus|M02159_1.94d|Zoo_01|5955","Hmg20b",94,"Inferred - Hmg20b (94% AA Identity, Mus musculus)",0.595566
"HMGA1","Pongo_pygmaeus|M00171_1.94d|Zoo_01|6712","ENSPPYG00000004736",74,"Inferred - ENSPPYG00000004736 (74% AA Identity, Pongo abelii)",0.570213
"HMGA1","Mus_musculus|M00169_1.94d|DREAM_contest|1406","Hmga2",74,"Inferred - Hmga2 (74% AA Identity, Mus musculus)",0.678944
"HMGA1","Aspergillus_nidulans|M00158_1.94d|Zoo_01|5104","ANIA_01690",53,"Inferred - ANIA_01690 (53% AA Identity, Aspergillus nidulans)",0.606705
"HMGA2","Pongo_pygmaeus|M00171_1.94d|Zoo_01|6712","ENSPPYG00000004736",92,"Inferred - ENSPPYG00000004736 (92% AA Identity, Pongo abelii)",0.570213
"HMGA2","Mus_musculus|M00169_1.94d|DREAM_contest|1406","Hmga2",92,"Inferred - Hmga2 (92% AA Identity, Mus musculus)",0.678944
"HMGA2","Aspergillus_nidulans|M00158_1.94d|Zoo_01|5104","ANIA_01690",56,"Inferred - ANIA_01690 (56% AA Identity, Aspergillus nidulans)",0.606705
"HMGA2","Oryza_sativa|M00176_1.94d|Zoo_01|7822","OS02G0824300",46,"Inferred - OS02G0824300 (46% AA Identity, Oryza sativa)",0.640581
"HMGA2","Arabidopsis_thaliana|M00155_1.94d|Zoo_01|5818","AHL13",42,"Inferred - AHL13 (42% AA Identity, Arabidopsis thaliana)",0.782673
"HMX1","Mus_musculus|M01456_1.94d|Berger08|Hmx1_3423.1","Hmx1",100,"Inferred - Hmx1 (100% AA Identity, Mus musculus)",0.658199
"HMX1","PBM_CONSTRUCTS|M01599_1.94d|Berger08|Hmx3_3490.2","Hmx3_CONSTRUCT",91,"Inferred - Hmx3_CONSTRUCT (91% AA Identity, PBM CONSTRUCTS)",0.749343
"HMX1","Mus_musculus|M01437_1.94d|Berger08|Hmx2_3424.3","Hmx2",89,"Inferred - Hmx2 (89% AA Identity, Mus musculus)",0.745032
"HMX1","Mus_musculus|M01436_1.94d|Berger08|Bapx1_2343.1","Nkx3-2",68,"Inferred - Nkx3-2 (68% AA Identity, Mus musculus)",0.699458
"HMX2","Mus_musculus|M01437_1.94d|Berger08|Hmx2_3424.3","Hmx2",100,"Inferred - Hmx2 (100% AA Identity, Mus musculus)",0.745032
"HMX2","Mus_musculus|M01456_1.94d|Berger08|Hmx1_3423.1","Hmx1",89,"Inferred - Hmx1 (89% AA Identity, Mus musculus)",0.658199
"HMX2","PBM_CONSTRUCTS|M01599_1.94d|Berger08|Hmx3_3490.2","Hmx3_CONSTRUCT",87,"Inferred - Hmx3_CONSTRUCT (87% AA Identity, PBM CONSTRUCTS)",0.749343
"HMX3","PBM_CONSTRUCTS|M01599_1.94d|Berger08|Hmx3_3490.2","Hmx3_CONSTRUCT",96,"Inferred - Hmx3_CONSTRUCT (96% AA Identity, PBM CONSTRUCTS)",0.749343
"HMX3","Mus_musculus|M01456_1.94d|Berger08|Hmx1_3423.1","Hmx1",94,"Inferred - Hmx1 (94% AA Identity, Mus musculus)",0.658199
"HMX3","Mus_musculus|M01437_1.94d|Berger08|Hmx2_3424.3","Hmx2",91,"Inferred - Hmx2 (91% AA Identity, Mus musculus)",0.745032
"HMX3","Mus_musculus|M01436_1.94d|Berger08|Bapx1_2343.1","Nkx3-2",68,"Inferred - Nkx3-2 (68% AA Identity, Mus musculus)",0.699458
"HNF1A","Mus_musculus|M01373_1.94d|Berger08|Tcf1_2666.2","Hnf1a",98,"Inferred - Hnf1a (98% AA Identity, Mus musculus)",0.576656
"HNF1A","Mus_musculus|M01372_1.94d|Badis09|Tcf1_2666.2=v2","Hnf1a",98,"Inferred - Hnf1a (98% AA Identity, Mus musculus)",0.510698
"HNF1A","Mus_musculus|M01334_1.94d|Berger08|Tcf2_0913.2","Hnf1b",92,"Inferred - Hnf1b (92% AA Identity, Mus musculus)",0.429297
"HNF1B","Mus_musculus|M01334_1.94d|Berger08|Tcf2_0913.2","Hnf1b",100,"Inferred - Hnf1b (100% AA Identity, Mus musculus)",0.429297
"HNF1B","Mus_musculus|M01372_1.94d|Badis09|Tcf1_2666.2=v2","Hnf1a",90,"Inferred - Hnf1a (90% AA Identity, Mus musculus)",0.510698
"HNF1B","Mus_musculus|M01373_1.94d|Berger08|Tcf1_2666.2","Hnf1a",90,"Inferred - Hnf1a (90% AA Identity, Mus musculus)",0.576656
"HNF4A","Mus_musculus|M01999_1.94d|Badis09|Hnf4a_2640.2=v2","Hnf4a",100,"Inferred - Hnf4a (100% AA Identity, Mus musculus)",0.539
"HNF4G","Mus_musculus|M01999_1.94d|Badis09|Hnf4a_2640.2=v2","Hnf4a",92,"Inferred - Hnf4a (92% AA Identity, Mus musculus)",0.539
"HOXA1","Mus_musculus|M01379_1.94d|Berger08|Hoxa1_3425.1","Hoxa1",100,"Inferred - Hoxa1 (100% AA Identity, Mus musculus)",0.280408
"HOXA1","Cupiennius_salei|M01605_1.94d|Zoo_01|2751","O76842_CUPSA",87,"Inferred - O76842_CUPSA (87% AA Identity, Cupiennius salei)",0.449818
"HOXA1","Mus_musculus|M01421_1.94d|Berger08|Hoxd1_3448.1","Hoxd1",87,"Inferred - Hoxd1 (87% AA Identity, Mus musculus)",0.634949
"HOXA1","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",70,"Inferred - Hoxa2 (70% AA Identity, Mus musculus)",0.571979
"HOXA1","Mus_musculus|M01464_1.94d|Berger08|Hoxd3_1742.2","Hoxd3",68,"Inferred - Hoxd3 (68% AA Identity, Mus musculus)",0.684464
"HOXA1","Homo_sapiens|M01297_1.94d|Barrera2016|HOXC4_REF_R1","HOXC4",66,"Inferred - HOXC4 (66% AA Identity, Homo sapiens)",0.727315
"HOXA10","Mus_musculus|M01306_1.94d|Berger08|Hoxa10_2318.1","Hoxa10",100,"Inferred - Hoxa10 (100% AA Identity, Mus musculus)",0.539914
"HOXA10","Mus_musculus|M01439_1.94d|Berger08|Hoxd10_2368.2","Hoxd10",96,"Inferred - Hoxd10 (96% AA Identity, Mus musculus)",0.552923
"HOXA10","Mus_musculus|M01349_1.94d|Berger08|Hoxc10_2779.2","Hoxc10",92,"Inferred - Hoxc10 (92% AA Identity, Mus musculus)",0.591483
"HOXA10","Mus_musculus|M01315_1.94d|Berger08|Hoxc11_3718.2","Hoxc11",70,"Inferred - Hoxc11 (70% AA Identity, Mus musculus)",0.319952
"HOXA10","Mus_musculus|M01423_1.94d|Berger08|Hoxa6_1040.1","Hoxa6",68,"Inferred - Hoxa6 (68% AA Identity, Mus musculus)",0.625186
"HOXA10","Drosophila_melanogaster|M01491_1.94d|BusserDevelopment2012|Ubx","Ubx",66,"Inferred - Ubx (66% AA Identity, Drosophila melanogaster)",0.747599
"HOXA11","Mus_musculus|M01403_1.94d|Berger08|Hoxa11_2218.1","Hoxa11",100,"Inferred - Hoxa11 (100% AA Identity, Mus musculus)",0.590852
"HOXA11","Mus_musculus|M01422_1.94d|Berger08|Hoxd11_3873.1","Hoxd11",98,"Inferred - Hoxd11 (98% AA Identity, Mus musculus)",0.480251
"HOXA11","Mus_musculus|M01315_1.94d|Berger08|Hoxc11_3718.2","Hoxc11",94,"Inferred - Hoxc11 (94% AA Identity, Mus musculus)",0.319952
"HOXA11","PBM_CONSTRUCTS|M01600_1.94d|Berger08|Hoxd12_3481.1","Hoxd12_CONSTRUCT",66,"Inferred - Hoxd12_CONSTRUCT (66% AA Identity, PBM CONSTRUCTS)",0.551862
"HOXA11","PBM_CONSTRUCTS|M01336_1.94d|Berger08|Hoxb9_3413.1","Hoxb9",66,"Inferred - Hoxb9 (66% AA Identity, Mus musculus)",0.440796
"HOXA13","Mus_musculus|M01402_1.94d|Berger08|Hoxa13_3126.1","Hoxa13",100,"Inferred - Hoxa13 (100% AA Identity, Mus musculus)",0.636917
"HOXA13","Mus_musculus|M01314_1.94d|Berger08|Hoxc13_3127.1","Hoxc13",92,"Inferred - Hoxc13 (92% AA Identity, Mus musculus)",0.697763
"HOXA13","Homo_sapiens|M01257_1.94d|Barrera2016|HOXD13_REF_R1","HOXD13",89,"Inferred - HOXD13 (89% AA Identity, Homo sapiens)",0.526872
"HOXA13","Homo_sapiens|M01256_1.94d|Barrera2016|HOXD13_R306W_R2","HOXD13",87,"Inferred - HOXD13 (87% AA Identity, Homo sapiens)",0.733813
"HOXA13","Homo_sapiens|M01252_1.94d|Barrera2016|HOXD13_I322L_R1","HOXD13",87,"Inferred - HOXD13 (87% AA Identity, Homo sapiens)",0.732463
"HOXA13","Danio_rerio|M01211_1.94d|Zoo_01|2402","hoxd13a",84,"Inferred - hoxd13a (84% AA Identity, Danio rerio)",0.559089
"HOXA2","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",100,"Inferred - Hoxa2 (100% AA Identity, Mus musculus)",0.571979
"HOXA2","Mus_musculus|M01465_1.94d|Badis09|Hoxa3_2783.2=v1","Hoxa3",77,"Inferred - Hoxa3 (77% AA Identity, Mus musculus)",0.63139
"HOXA2","Mus_musculus|M01464_1.94d|Berger08|Hoxd3_1742.2","Hoxd3",77,"Inferred - Hoxd3 (77% AA Identity, Mus musculus)",0.684464
"HOXA2","Drosophila_melanogaster|M01492_1.94d|Zoo_01|760","zen2",66,"Inferred - zen2 (66% AA Identity, Drosophila melanogaster)",0.54536
"HOXA2","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",66,"Inferred - HOXC4 (66% AA Identity, Homo sapiens)",0.716761
"HOXA3","Mus_musculus|M01466_1.94d|Berger08|Hoxa3_2783.2","Hoxa3",100,"Inferred - Hoxa3 (100% AA Identity, Mus musculus)",0.63139
"HOXA3","Mus_musculus|M01465_1.94d|Badis09|Hoxa3_2783.2=v1","Hoxa3",100,"Inferred - Hoxa3 (100% AA Identity, Mus musculus)",0.63139
"HOXA3","Mus_musculus|M01464_1.94d|Berger08|Hoxd3_1742.2","Hoxd3",98,"Inferred - Hoxd3 (98% AA Identity, Mus musculus)",0.684464
"HOXA3","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",77,"Inferred - Hoxa2 (77% AA Identity, Mus musculus)",0.571979
"HOXA3","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",71,"Inferred - HOXC4 (71% AA Identity, Homo sapiens)",0.716761
"HOXA3","Drosophila_melanogaster|M01492_1.94d|Zoo_01|760","zen2",68,"Inferred - zen2 (68% AA Identity, Drosophila melanogaster)",0.54536
"HOXA4","Mus_musculus|M01307_1.94d|Berger08|Hoxa4_3426.1","Hoxa4",100,"Inferred - Hoxa4 (100% AA Identity, Mus musculus)",0.536176
"HOXA4","Mus_musculus|M01463_1.94d|Berger08|Hoxc4_3491.1","Hoxc4",94,"Inferred - Hoxc4 (94% AA Identity, Mus musculus)",0.544589
"HOXA4","Homo_sapiens|M01297_1.94d|Barrera2016|HOXC4_REF_R1","HOXC4",94,"Inferred - HOXC4 (94% AA Identity, Homo sapiens)",0.727315
"HOXA4","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",92,"Inferred - HOXC4 (92% AA Identity, Homo sapiens)",0.716761
"HOXA4","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",71,"Inferred - Hoxa2 (71% AA Identity, Mus musculus)",0.571979
"HOXA4","Drosophila_melanogaster|M01492_1.94d|Zoo_01|760","zen2",70,"Inferred - zen2 (70% AA Identity, Drosophila melanogaster)",0.54536
"HOXA5","Mus_musculus|M01409_1.94d|Berger08|Hoxb5_3122.2","Hoxb5",100,"Inferred - Hoxb5 (100% AA Identity, Mus musculus)",0.56489
"HOXA5","Mus_musculus|M01407_1.94d|Berger08|Hoxa5_3415.1","Hoxa5",100,"Inferred - Hoxa5 (100% AA Identity, Mus musculus)",0.598924
"HOXA5","Mus_musculus|M01405_1.94d|Berger08|Hoxa7_2668.2","Hoxa7",92,"Inferred - Hoxa7 (92% AA Identity, Mus musculus)",0.579415
"HOXA5","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",89,"Inferred - HOXC4 (89% AA Identity, Homo sapiens)",0.716761
"HOXA5","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",70,"Inferred - Hoxa2 (70% AA Identity, Mus musculus)",0.571979
"HOXA5","Drosophila_melanogaster|M01492_1.94d|Zoo_01|760","zen2",66,"Inferred - zen2 (66% AA Identity, Drosophila melanogaster)",0.54536
"HOXA6","Mus_musculus|M01423_1.94d|Berger08|Hoxa6_1040.1","Hoxa6",100,"Inferred - Hoxa6 (100% AA Identity, Mus musculus)",0.625186
"HOXA6","Mus_musculus|M01405_1.94d|Berger08|Hoxa7_2668.2","Hoxa7",96,"Inferred - Hoxa7 (96% AA Identity, Mus musculus)",0.579415
"HOXA6","Mus_musculus|M01406_1.94d|Berger08|Hoxa7_3750.1","Hoxa7",96,"Inferred - Hoxa7 (96% AA Identity, Mus musculus)",0.347564
"HOXA6","Homo_sapiens|M01297_1.94d|Barrera2016|HOXC4_REF_R1","HOXC4",82,"Inferred - HOXC4 (82% AA Identity, Homo sapiens)",0.727315
"HOXA6","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",80,"Inferred - HOXC4 (80% AA Identity, Homo sapiens)",0.716761
"HOXA6","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",70,"Inferred - Hoxa2 (70% AA Identity, Mus musculus)",0.571979
"HOXA7","Mus_musculus|M01406_1.94d|Berger08|Hoxa7_3750.1","Hoxa7",100,"Inferred - Hoxa7 (100% AA Identity, Mus musculus)",0.347564
"HOXA7","Mus_musculus|M01405_1.94d|Berger08|Hoxa7_2668.2","Hoxa7",100,"Inferred - Hoxa7 (100% AA Identity, Mus musculus)",0.579415
"HOXA7","Mus_musculus|M01423_1.94d|Berger08|Hoxa6_1040.1","Hoxa6",96,"Inferred - Hoxa6 (96% AA Identity, Mus musculus)",0.625186
"HOXA7","Homo_sapiens|M01297_1.94d|Barrera2016|HOXC4_REF_R1","HOXC4",85,"Inferred - HOXC4 (85% AA Identity, Homo sapiens)",0.727315
"HOXA7","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",84,"Inferred - HOXC4 (84% AA Identity, Homo sapiens)",0.716761
"HOXA7","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",68,"Inferred - Hoxa2 (68% AA Identity, Mus musculus)",0.571979
"HOXA9","Mus_musculus|M01404_1.94d|Berger08|Hoxa9_2622.2","Hoxa9",100,"Inferred - Hoxa9 (100% AA Identity, Mus musculus)",0.615846
"HOXA9","PBM_CONSTRUCTS|M01336_1.94d|Berger08|Hoxb9_3413.1","Hoxb9",94,"Inferred - Hoxb9 (94% AA Identity, Mus musculus)",0.440796
"HOXA9","Mus_musculus|M01306_1.94d|Berger08|Hoxa10_2318.1","Hoxa10",84,"Inferred - Hoxa10 (84% AA Identity, Mus musculus)",0.539914
"HOXA9","Mus_musculus|M01464_1.94d|Berger08|Hoxd3_1742.2","Hoxd3",68,"Inferred - Hoxd3 (68% AA Identity, Mus musculus)",0.684464
"HOXA9","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",68,"Inferred - Hoxa2 (68% AA Identity, Mus musculus)",0.571979
"HOXA9","Mus_musculus|M01307_1.94d|Berger08|Hoxa4_3426.1","Hoxa4",68,"Inferred - Hoxa4 (68% AA Identity, Mus musculus)",0.536176
"HOXB1","Mus_musculus|M01379_1.94d|Berger08|Hoxa1_3425.1","Hoxa1",87,"Inferred - Hoxa1 (87% AA Identity, Mus musculus)",0.280408
"HOXB1","Cupiennius_salei|M01605_1.94d|Zoo_01|2751","O76842_CUPSA",83,"Inferred - O76842_CUPSA (83% AA Identity, Cupiennius salei)",0.449818
"HOXB1","Mus_musculus|M01421_1.94d|Berger08|Hoxd1_3448.1","Hoxd1",82,"Inferred - Hoxd1 (82% AA Identity, Mus musculus)",0.634949
"HOXB1","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",71,"Inferred - Hoxa2 (71% AA Identity, Mus musculus)",0.571979
"HOXB1","Mus_musculus|M01307_1.94d|Berger08|Hoxa4_3426.1","Hoxa4",68,"Inferred - Hoxa4 (68% AA Identity, Mus musculus)",0.536176
"HOXB1","Mus_musculus|M01464_1.94d|Berger08|Hoxd3_1742.2","Hoxd3",66,"Inferred - Hoxd3 (66% AA Identity, Mus musculus)",0.684464
"HOXB13","Homo_sapiens|M01268_1.94d|Zoo_01|1883","HOXB13",100,"Direct",0.535569
"HOXB13","Mus_musculus|M01435_1.94d|Berger08|Hoxb13_3479.1","Hoxb13",100,"Inferred - Hoxb13 (100% AA Identity, Mus musculus)",0.631754
"HOXB13","Mus_musculus|M01402_1.94d|Berger08|Hoxa13_3126.1","Hoxa13",84,"Inferred - Hoxa13 (84% AA Identity, Mus musculus)",0.636917
"HOXB13","Homo_sapiens|M01256_1.94d|Barrera2016|HOXD13_R306W_R2","HOXD13",78,"Inferred - HOXD13 (78% AA Identity, Homo sapiens)",0.733813
"HOXB13","Homo_sapiens|M01252_1.94d|Barrera2016|HOXD13_I322L_R1","HOXD13",78,"Inferred - HOXD13 (78% AA Identity, Homo sapiens)",0.732463
"HOXB13","Danio_rerio|M01211_1.94d|Zoo_01|2402","hoxd13a",71,"Inferred - hoxd13a (71% AA Identity, Danio rerio)",0.559089
"HOXB2","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",100,"Inferred - Hoxa2 (100% AA Identity, Mus musculus)",0.571979
"HOXB2","Mus_musculus|M01465_1.94d|Badis09|Hoxa3_2783.2=v1","Hoxa3",77,"Inferred - Hoxa3 (77% AA Identity, Mus musculus)",0.63139
"HOXB2","Mus_musculus|M01464_1.94d|Berger08|Hoxd3_1742.2","Hoxd3",77,"Inferred - Hoxd3 (77% AA Identity, Mus musculus)",0.684464
"HOXB2","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",66,"Inferred - HOXC4 (66% AA Identity, Homo sapiens)",0.716761
"HOXB2","Drosophila_melanogaster|M01492_1.94d|Zoo_01|760","zen2",66,"Inferred - zen2 (66% AA Identity, Drosophila melanogaster)",0.54536
"HOXB3","Mus_musculus|M01434_1.94d|Berger08|Hoxb3_1720.2","Hoxb3",100,"Inferred - Hoxb3 (100% AA Identity, Mus musculus)",0.783906
"HOXB3","Mus_musculus|M01465_1.94d|Badis09|Hoxa3_2783.2=v1","Hoxa3",98,"Inferred - Hoxa3 (98% AA Identity, Mus musculus)",0.63139
"HOXB3","Mus_musculus|M01466_1.94d|Berger08|Hoxa3_2783.2","Hoxa3",98,"Inferred - Hoxa3 (98% AA Identity, Mus musculus)",0.63139
"HOXB3","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",75,"Inferred - Hoxa2 (75% AA Identity, Mus musculus)",0.571979
"HOXB3","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",73,"Inferred - HOXC4 (73% AA Identity, Homo sapiens)",0.716761
"HOXB3","Drosophila_melanogaster|M01492_1.94d|Zoo_01|760","zen2",66,"Inferred - zen2 (66% AA Identity, Drosophila melanogaster)",0.54536
"HOXB4","Mus_musculus|M01408_1.94d|Berger08|Hoxb4_2627.1","Hoxb4",100,"Inferred - Hoxb4 (100% AA Identity, Mus musculus)",0.659647
"HOXB4","Mus_musculus|M01463_1.94d|Berger08|Hoxc4_3491.1","Hoxc4",96,"Inferred - Hoxc4 (96% AA Identity, Mus musculus)",0.544589
"HOXB4","Homo_sapiens|M01297_1.94d|Barrera2016|HOXC4_REF_R1","HOXC4",96,"Inferred - HOXC4 (96% AA Identity, Homo sapiens)",0.727315
"HOXB4","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",94,"Inferred - HOXC4 (94% AA Identity, Homo sapiens)",0.716761
"HOXB4","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",70,"Inferred - Hoxa2 (70% AA Identity, Mus musculus)",0.571979
"HOXB4","Drosophila_melanogaster|M01492_1.94d|Zoo_01|760","zen2",66,"Inferred - zen2 (66% AA Identity, Drosophila melanogaster)",0.54536
"HOXB5","Mus_musculus|M01407_1.94d|Berger08|Hoxa5_3415.1","Hoxa5",100,"Inferred - Hoxa5 (100% AA Identity, Mus musculus)",0.598924
"HOXB5","Mus_musculus|M01409_1.94d|Berger08|Hoxb5_3122.2","Hoxb5",100,"Inferred - Hoxb5 (100% AA Identity, Mus musculus)",0.56489
"HOXB5","Mus_musculus|M01405_1.94d|Berger08|Hoxa7_2668.2","Hoxa7",92,"Inferred - Hoxa7 (92% AA Identity, Mus musculus)",0.579415
"HOXB5","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",89,"Inferred - HOXC4 (89% AA Identity, Homo sapiens)",0.716761
"HOXB5","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",70,"Inferred - Hoxa2 (70% AA Identity, Mus musculus)",0.571979
"HOXB5","Drosophila_melanogaster|M01492_1.94d|Zoo_01|760","zen2",66,"Inferred - zen2 (66% AA Identity, Drosophila melanogaster)",0.54536
"HOXB6","Mus_musculus|M01405_1.94d|Berger08|Hoxa7_2668.2","Hoxa7",96,"Inferred - Hoxa7 (96% AA Identity, Mus musculus)",0.579415
"HOXB6","Mus_musculus|M01410_1.94d|Berger08|Hoxb7_3953.1","Hoxb7",96,"Inferred - Hoxb7 (96% AA Identity, Mus musculus)",0.566942
"HOXB6","Mus_musculus|M01423_1.94d|Berger08|Hoxa6_1040.1","Hoxa6",96,"Inferred - Hoxa6 (96% AA Identity, Mus musculus)",0.625186
"HOXB6","Homo_sapiens|M01297_1.94d|Barrera2016|HOXC4_REF_R1","HOXC4",85,"Inferred - HOXC4 (85% AA Identity, Homo sapiens)",0.727315
"HOXB6","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",84,"Inferred - HOXC4 (84% AA Identity, Homo sapiens)",0.716761
"HOXB6","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",68,"Inferred - Hoxa2 (68% AA Identity, Mus musculus)",0.571979
"HOXB7","Mus_musculus|M01410_1.94d|Berger08|Hoxb7_3953.1","Hoxb7",100,"Inferred - Hoxb7 (100% AA Identity, Mus musculus)",0.566942
"HOXB7","Mus_musculus|M01405_1.94d|Berger08|Hoxa7_2668.2","Hoxa7",96,"Inferred - Hoxa7 (96% AA Identity, Mus musculus)",0.579415
"HOXB7","Mus_musculus|M01406_1.94d|Berger08|Hoxa7_3750.1","Hoxa7",96,"Inferred - Hoxa7 (96% AA Identity, Mus musculus)",0.347564
"HOXB7","Homo_sapiens|M01297_1.94d|Barrera2016|HOXC4_REF_R1","HOXC4",87,"Inferred - HOXC4 (87% AA Identity, Homo sapiens)",0.727315
"HOXB7","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",85,"Inferred - HOXC4 (85% AA Identity, Homo sapiens)",0.716761
"HOXB7","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",66,"Inferred - Hoxa2 (66% AA Identity, Mus musculus)",0.571979
"HOXB8","Mus_musculus|M01316_1.94d|Berger08|Hoxc8_3429.2","Hoxc8",98,"Inferred - Hoxc8 (98% AA Identity, Mus musculus)",0.584595
"HOXB8","Mus_musculus|M01364_1.94d|Berger08|Hoxd8_2644.1","Hoxd8",94,"Inferred - Hoxd8 (94% AA Identity, Mus musculus)",0.615562
"HOXB8","Mus_musculus|M01448_1.94d|Berger08|Hoxb8_3780.2","Hoxb8",89,"Inferred - Hoxb8 (89% AA Identity, Mus musculus)",0.56535
"HOXB8","Mus_musculus|M01307_1.94d|Berger08|Hoxa4_3426.1","Hoxa4",73,"Inferred - Hoxa4 (73% AA Identity, Mus musculus)",0.536176
"HOXB8","Homo_sapiens|M01297_1.94d|Barrera2016|HOXC4_REF_R1","HOXC4",70,"Inferred - HOXC4 (70% AA Identity, Homo sapiens)",0.727315
"HOXB8","Homo_sapiens|M01295_1.94d|Barrera2016|HOXC4_N178S_R1","HOXC4",68,"Inferred - HOXC4 (68% AA Identity, Homo sapiens)",0.716761
"HOXB9","PBM_CONSTRUCTS|M01336_1.94d|Berger08|Hoxb9_3413.1","Hoxb9",100,"Inferred - Hoxb9 (100% AA Identity, Mus musculus)",0.440796
"HOXB9","Mus_musculus|M01404_1.94d|Berger08|Hoxa9_2622.2","Hoxa9",94,"Inferred - Hoxa9 (94% AA Identity, Mus musculus)",0.615846
"HOXB9","Mus_musculus|M01306_1.94d|Berger08|Hoxa10_2318.1","Hoxa10",80,"Inferred - Hoxa10 (80% AA Identity, Mus musculus)",0.539914
"HOXB9","Mus_musculus|M01464_1.94d|Berger08|Hoxd3_1742.2","Hoxd3",66,"Inferred - Hoxd3 (66% AA Identity, Mus musculus)",0.684464
"HOXB9","Homo_sapiens|M01297_1.94d|Barrera2016|HOXC4_REF_R1","HOXC4",66,"Inferred - HOXC4 (66% AA Identity, Homo sapiens)",0.727315
"HOXB9","Mus_musculus|M01329_1.94d|Berger08|Hoxa2_3079.1","Hoxa2",66,"Inferred - Hoxa2 (66% AA Identity, Mus musculus)",0.571979
"HOXC10","Mus_musculus|M01349_1.94d|Berger08|Hoxc10_2779.2","Hoxc10",100,"Inferred - Hoxc10 (100% AA Identity, Mus musculus)",0.591483
"HOXC10","Mus_musculus|M01439_1.94d|Berger08|Hoxd10_2368.2","Hoxd10",96,"Inferred - Hoxd10 (96% AA Identity, Mus musculus)",0.552923
"HOXC10","Mus_musculus|M01306_1.94d|Berger08|Hoxa10_2318.1","Hoxa10",92,"Inferred - Hoxa10 (92% AA Identity, Mus musculus)",0.539914
"HOXC10","Mus_musculus|M01423_1.94d|Berger08|Hoxa6_1040.1","Hoxa6",68,"Inferred - Hoxa6 (68% AA Identity, Mus musculus)",0.625186
"HOXC10","Drosophila_melanogaster|M01491_1.94d|BusserDevelopment2012|Ubx","Ubx",66,"Inferred - Ubx (66% AA Identity, Drosophila melanogaster)",0.747599
"HOXC10","Mus_musculus|M01307_1.94d|Berger08|Hoxa4_3426.1","Hoxa4",66,"Inferred - Hoxa4 (66% AA Identity, Mus musculus)",0.536176
"HOXC11","Mus_musculus|M01315_1.94d|Berger08|Hoxc11_3718.2","Hoxc11",100,"Inferred - Hoxc11 (100% AA Identity, Mus musculus)",0.319952
"HOXC11","Mus_musculus|M01422_1.94d|Berger08|Hoxd11_3873.1","Hoxd11",96,"Inferred - Hoxd11 (96% AA Identity, Mus musculus)",0.480251
"HOXC11","Mus_musculus|M01403_1.94d|Berger08|Hoxa11_2218.1","Hoxa11",94,"Inferred - Hoxa11 (94% AA Identity, Mus musculus)",0.590852
"HOXC11","Drosophila_melanogaster|M01481_1.94d|BusserDevelopment2012|Abd-B","Abd-B",71,"Inferred - Abd-B (71% AA Identity, Drosophila melanogaster)",0.765621
